player_id,player_name,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded,actual_points
736,Donnarumma,3.405997387089361,89.78671925653772,0.0,0.0,0.2142857142857145,0.0,1.3636363636363704,1.6182210982021137,-0.4524834513724945,6
158,Georginio,3.385331513777496,74.11305351439619,0.1326561870213631,0.1344591611479035,0.0666666666666679,0.1324518828451883,0.0,0.2528878790484495,-0.0,1
668,Xhaka,3.374390402669021,89.93963367192565,0.0,0.3541863765373697,0.2142857142857145,0.142534369396294,0.0,0.3835826179463324,-0.0,5
257,Lacroix,3.367937960571709,90.0,0.0,0.1412724692526013,0.1428571428571417,0.2847818290496116,0.0,1.3465647042828714,-0.544368837661436,6
169,Gomez,3.347416951041617,81.59405386259394,0.2056751309955665,0.0,0.2666666666666717,0.3328200836820064,0.0,0.2528878790484495,-0.0,0
419,Grealish,3.3464638022387687,86.19248957589731,0.0727759543962688,0.1412961210974459,0.1428571428571417,0.3630364614465039,0.0,0.338516348375725,-0.0,2
532,Hume,3.3446713319861434,87.68748589198674,0.0,0.0729895931882688,0.2142857142857145,0.2847579199043631,0.0,1.5343304717853297,-0.4791001249826413,6
497,L.Miley,3.303539163023732,78.56574712436664,0.0705130419761617,0.1429044465468303,0.0,0.2108069336521217,0.0,0.3114536798503104,-0.0,0
54,McGinn,3.299935112744078,83.64329004874772,0.1980975413139867,0.0675717439293599,0.1999999999999989,0.0,0.0,0.3067321743860634,-0.0,3
600,Areola,3.257888647986311,90.0,0.0,0.0,0.0,0.1341589958159004,4.818181818181815,0.5291026432953824,-1.011433597185576,0
676,Ugochukwu,3.2484013451088813,77.59416669395492,0.1321241434905287,0.0658057395143489,0.0,0.2644797768479776,0.0,0.1258836322652133,-0.0,-1
37,Digne,3.233058410948668,73.85313269937323,0.0,0.1990066225165571,0.0,0.0,0.0,1.2269286975442537,-0.5908901541452576,5
516,Hudson-Odoi,3.220491807028444,68.3131037847679,0.1323659814590899,0.0674172185430465,0.0,0.2008702928870283,0.0,0.1555399512168265,-0.0,1
166,Ayari,3.2006103550192027,83.36389725000164,0.1353486497380097,0.0678587196467992,0.0,0.0674030683403073,0.0,0.2528878790484495,-0.0,2
273,Wharton,3.189527433458207,85.95111771486206,0.0,0.2143093661305576,0.0714285714285708,0.2813867304243871,0.0,0.3366411760707178,-0.0,0
48,Tielemans,3.1843187889592977,80.4724555038171,0.0,0.2705298013245042,0.0,0.0659972105997215,0.0,0.3067321743860634,-0.0,1
124,Henderson,3.1701211176512536,89.31413941118561,0.0705821385386077,0.142029328287606,0.1428571428571417,0.2864196054991035,0.0,0.2475599774534355,-0.0,6
733,Lammens,3.162278779856156,89.38426086016857,0.0,0.0,0.0,0.1445786013150021,3.125,0.7881892309875733,-0.8121557191130861,0
365,Nmecha,3.1451514089266106,62.8889812813678,0.2153912592848505,0.0,0.0,0.2835863717872084,0.0,0.0,-0.0,1
97,Evanilson,3.1429080167066044,78.05192309959331,0.1429435135601995,0.1423604541154206,0.0,0.1440526001195447,0.0,0.0,-0.0,5
200,Anthony,3.1236298373148066,73.6809250654372,0.1993550987505043,0.0,0.1999999999999989,0.2009707112970701,0.0,0.1258836322652133,-0.0,3
151,Van Hecke,3.1124878068418607,90.0,0.1304635227730762,0.0682781456953644,0.2666666666666717,0.0673919107391915,0.0,1.011551516193798,-0.687404527149007,3
67,Petrović,3.0962413074783344,90.0,0.0,0.0,0.0714285714285708,0.0712372982665865,4.0,0.6622799166584646,-0.8991806693514789,2
291,Tarkowski,3.095872925793977,90.0,0.0,0.0705771050141912,0.2857142857142834,0.3573819485953379,0.0,1.3540653935029,-0.541591445632551,8
698,Okafor,3.057602186177236,71.34582530513693,0.0702193815857661,0.1447729422894982,0.0,0.0702450687387921,0.0,0.2019413826411183,-0.0,2
724,Geertruida,3.055230346802688,77.2739047378911,0.0,0.0,0.0,0.0,0.0,1.5343304717853297,-0.4791001249826413,1
366,A.Becker,3.05421577982078,88.67635617030473,0.0,0.0,0.0,0.2165809922295279,0.7777777777777733,1.1861614839863015,-0.6077859556543073,6
26,Zubimendi,3.045680686835905,85.83286975001799,0.0715149421316289,0.0732970671712394,0.2142857142857145,0.1427136879856546,0.0,0.5397868009641016,-0.0,16
568,Pedro Porro,3.031585494003097,84.93437918737838,0.0,0.0708372753074741,0.2142857142857145,0.2844471010161383,0.0,1.3078624271633323,-0.5589501458130816,6
371,Kerkez,3.009490028419088,82.35830925965949,0.07175678010019,0.0,0.0714285714285708,0.0720023909145243,0.0,1.1861614839863015,-0.6077859556543073,0
101,Kelleher,2.9914382317170585,90.0,0.0,0.0,0.0,0.1436939629408239,1.6666666666666743,0.9902399098137424,-0.6980511965930658,2
139,Verbruggen,2.9897425260043446,90.0,0.0,0.0,0.1999999999999989,0.198928870292886,2.0,1.011551516193798,-0.687404527149007,2
708,M.Fernandes,2.986071213712046,82.62022266647458,0.1302539298669899,0.0679028697571745,0.1333333333333358,0.1321506276150637,0.0,0.1322756608238456,-0.0,2
230,Fofana,2.982488732879608,74.28884374324615,0.0,0.0,0.0714285714285708,0.2155648535564855,0.0,1.3730004163120322,-0.5346479655603389,1
332,Lukić,2.9711392911815646,77.64072371106786,0.071618586975298,0.1434957426679276,0.2857142857142834,0.2153855349671251,0.0,0.2528878790484495,-0.0,6
325,Smith Rowe,2.958093914734363,62.58769090843599,0.140974261530488,0.0,0.0714285714285708,0.0717632994620438,0.0,0.2528878790484495,-0.0,1
